907.840083	844.085570	57.074402	49.839000
907.839997	844.085176	57.074403	49.841000
907.839992	844.083681	57.074397	49.841000
907.839997	844.082291	57.074404	49.841000
907.839997	844.080978	57.074404	49.841000
907.839999	844.079726	57.074404	49.841000
907.839998	844.078448	57.074401	49.841000
907.839999	844.077201	57.074394	49.840000
907.840001	844.075935	57.074395	49.840000
907.839995	844.074652	57.074402	49.840000
907.839999	844.073288	57.074404	49.839000
907.839995	844.071979	57.074400	49.839000
907.840000	844.070735	57.074404	49.838000
907.840000	844.069478	57.074396	49.838000
907.840003	844.068223	57.074400	49.838000
907.839999	844.066973	57.074404	49.838000
907.840001	844.065707	57.074398	49.837000
907.840001	844.064459	57.074397	49.837000
907.839999	844.063200	57.074404	49.837000
907.840000	844.062001	57.074405	49.837000
907.840005	844.060751	57.074395	49.837000
907.839998	844.059438	57.074396	49.837000
907.840002	844.058199	57.074401	49.837000
907.840000	844.056991	57.074400	49.837000
907.840002	844.055732	57.074396	49.837000
907.839997	844.054372	57.074404	49.838000
907.839999	844.053122	57.074400	49.838000
907.840002	844.051874	57.074396	49.838000
907.840002	844.050625	57.074404	49.838000
907.840003	844.049375	57.074396	49.838000
907.840002	844.048116	57.074401	49.838000
907.839998	844.046868	57.074398	49.838000
907.839999	844.045669	57.074401	49.838000
907.840004	844.044410	57.074399	49.838000
907.839998	844.043116	57.074402	49.837000
907.839997	844.041917	57.074399	49.837000
907.839997	844.040661	57.074402	49.836000
907.840000	844.039404	57.074400	49.835000
907.839997	844.038166	57.074401	49.834000
907.839998	844.036919	57.074398	49.833000
907.839999	844.035656	57.074403	49.832000
907.840002	844.034289	57.074397	49.831000
907.839999	844.033039	57.074399	49.830000
907.840002	844.031793	57.074403	49.829000
907.840004	844.030549	57.074397	49.828000
907.839998	844.029293	57.074405	49.827000
907.839997	844.028039	57.074398	49.826000
907.840008	844.026783	57.074402	49.825000
907.840000	844.025535	57.074399	49.824000
907.840005	844.024336	57.074398	49.824000
907.840002	844.023095	57.074401	49.823000
907.840000	844.021840	57.074399	49.823000
907.839995	844.020538	57.074398	49.822000
907.839997	844.019329	57.074400	49.822000
907.839999	844.018079	57.074399	49.821000
907.839999	844.016833	57.074402	49.821000
907.840003	844.015432	57.074400	49.820000
907.839997	844.014228	57.074403	49.819000
907.840001	844.012967	57.074396	49.819000
907.839999	844.011716	57.074404	49.818000
907.840001	844.010476	57.074396	49.817000
907.839997	844.009223	57.074403	49.817000
907.839999	844.007969	57.074397	49.816000
907.839997	844.006720	57.074401	49.815000
907.840000	844.005459	57.074403	49.814000
907.839995	844.004264	57.074404	49.814000
907.840002	844.003017	57.074396	49.813000
907.840001	844.001770	57.074399	49.812000
907.839999	844.000520	57.074402	49.812000
907.840000	843.999266	57.074396	49.811000
907.840002	843.998022	57.074401	49.811000
907.840001	843.996767	57.074404	49.811000
907.840001	843.995414	57.074396	49.811000
907.839999	843.994155	57.074403	49.811000
907.840004	843.992903	57.074396	49.811000
907.840002	843.991662	57.074404	49.811000
907.839999	843.990416	57.074399	49.811000
907.840004	843.989165	57.074397	49.811000
907.839998	843.987963	57.074395	49.811000
907.840000	843.986702	57.074400	49.811000
907.840001	843.985463	57.074406	49.811000
907.840000	843.984164	57.074402	49.811000
907.840001	843.982962	57.074397	49.810000
907.839996	843.981709	57.074405	49.810000
907.840003	843.980411	57.074401	49.810000
907.839995	843.979206	57.074401	49.810000
907.839996	843.977961	57.074402	49.810000
907.839998	843.976664	57.074399	49.809000
907.840000	843.975405	57.074403	49.809000
907.839999	843.974147	57.074397	49.809000
907.840002	843.972892	57.074402	49.809000
907.839997	843.971652	57.074402	49.809000
907.840003	843.970408	57.074396	49.809000
907.840001	843.969157	57.074404	49.809000
907.840003	843.967951	57.074405	49.809000
907.840000	843.966695	57.074402	49.809000
907.840004	843.965448	57.074398	49.810000
907.840002	843.964154	57.074395	49.810000
907.839999	843.962957	57.074397	49.811000
907.839999	843.961706	57.074400	49.811000
907.840000	843.960453	57.074403	49.811000
907.839998	843.959200	57.074397	49.812000
907.840002	843.957858	57.074403	49.812000
907.840001	843.956604	57.074400	49.812000
907.840001	843.955358	57.074396	49.812000
907.839996	843.954092	57.074403	49.813000
907.840001	843.952845	57.074401	49.813000
907.840002	843.951600	57.074396	49.813000
907.839998	843.950356	57.074403	49.813000
907.840003	843.949098	57.074402	49.813000
907.840003	843.947897	57.074404	49.813000
907.840000	843.946593	57.074405	49.813000
907.840001	843.945399	57.074400	49.813000
907.839999	843.944147	57.074406	49.813000
907.840002	843.942896	57.074396	49.813000
907.840000	843.941651	57.074405	49.813000
907.840001	843.940395	57.074403	49.813000
907.840002	843.939149	57.074395	49.813000
907.840002	843.937806	57.074399	49.813000
907.839997	843.936556	57.074405	49.813000
907.840001	843.935296	57.074396	49.813000
907.839999	843.934041	57.074397	49.814000
907.839993	843.932790	57.074405	49.814000
907.840000	843.931543	57.074402	49.814000
907.839998	843.930250	57.074403	49.815000
907.839998	843.929047	57.074406	49.815000
907.839997	843.927845	57.074403	49.815000
907.840004	843.926591	57.074399	49.816000
907.840002	843.925343	57.074397	49.816000
907.839998	843.924091	57.074406	49.817000
907.839999	843.922840	57.074400	49.817000
907.840005	843.921604	57.074395	49.817000
907.839998	843.920346	57.074404	49.818000
907.839999	843.919093	57.074399	49.818000
907.839999	843.917755	57.074397	49.819000
907.839996	843.916508	57.074405	49.819000
907.840002	843.915236	57.074396	49.819000
907.839997	843.913981	57.074400	49.820000
907.840001	843.912733	57.074400	49.820000
907.839999	843.911491	57.074395	49.820000
907.840000	843.910242	57.074404	49.821000
907.840001	843.908944	57.074400	49.821000
907.840000	843.907782	57.074403	49.822000
907.840001	843.906533	57.074395	49.822000
907.840002	843.905292	57.074400	49.822000
907.839999	843.904047	57.074404	49.823000
907.840003	843.902796	57.074396	49.823000
907.840003	843.901498	57.074399	49.823000
907.840003	843.900238	57.074396	49.824000
907.840002	843.898996	57.074405	49.824000
907.839996	843.897641	57.074402	49.825000
907.839999	843.896389	57.074395	49.825000
907.840002	843.895136	57.074400	49.825000
907.840000	843.893890	57.074402	49.825000
907.839995	843.892586	57.074402	49.826000
907.839998	843.891438	57.074399	49.826000
907.840001	843.890194	57.074403	49.826000
907.840001	843.888946	57.074397	49.826000
907.840001	843.887683	57.074404	49.826000
907.839995	843.886436	57.074397	49.826000
907.839998	843.885183	57.074400	49.825000
907.839999	843.883939	57.074405	49.825000
907.840000	843.882693	57.074396	49.825000
907.840001	843.881439	57.074399	49.825000
907.839995	843.880191	57.074405	49.824000
907.840000	843.878842	57.074400	49.824000
907.839999	843.877597	57.074397	49.823000
907.840002	843.876339	57.074405	49.823000
907.840000	843.875081	57.074398	49.823000
907.839999	843.873830	57.074396	49.823000
907.839999	843.872582	57.074404	49.822000
907.840004	843.871334	57.074397	49.822000
907.840003	843.870143	57.074402	49.821000
907.840000	843.868887	57.074395	49.821000
907.839997	843.867635	57.074404	49.821000
907.840000	843.866331	57.074397	49.820000
907.840002	843.865137	57.074394	49.820000
907.839998	843.863890	57.074401	49.820000
907.840000	843.862641	57.074401	49.819000
907.840002	843.861385	57.074398	49.819000
907.840000	843.860040	57.074404	49.818000
907.839999	843.858787	57.074400	49.818000
907.840002	843.857448	57.074394	49.817000
907.839997	843.856291	57.074403	49.817000
907.840003	843.855039	57.074399	49.816000
907.840003	843.853780	57.074397	49.816000
907.839997	843.852532	57.074403	49.815000
907.840000	843.851335	57.074405	49.815000
907.840001	843.850035	57.074398	49.814000
907.839998	843.848832	57.074396	49.814000
907.839999	843.847587	57.074405	49.814000
907.840000	843.846326	57.074398	49.814000
907.840002	843.845087	57.074398	49.814000
907.839997	843.843838	57.074403	49.813000
907.839996	843.842540	57.074403	49.813000
907.840000	843.841284	57.074397	49.813000
907.839999	843.840043	57.074403	49.813000
907.840001	843.838788	57.074400	49.814000
907.839996	843.837590	57.074401	49.814000
907.840003	843.836291	57.074405	49.814000
907.840000	843.835034	57.074400	49.814000
907.840000	843.833834	57.074403	49.815000
907.839997	843.832583	57.074398	49.815000
907.840003	843.831288	57.074396	49.815000
907.839999	843.830089	57.074397	49.816000
907.840001	843.828841	57.074400	49.816000
907.839998	843.827537	57.074398	49.817000
907.840000	843.826334	57.074398	49.817000
907.840001	843.825085	57.074404	49.817000
907.840002	843.823844	57.074396	49.818000
907.840002	843.822487	57.074398	49.818000
907.840001	843.821240	57.074405	49.819000
907.840001	843.819994	57.074402	49.819000
907.840000	843.818743	57.074396	49.820000
907.839998	843.817496	57.074405	49.820000
907.840003	843.816241	57.074401	49.821000
907.839996	843.814985	57.074395	49.821000
907.840002	843.813727	57.074401	49.822000
907.839998	843.812534	57.074401	49.822000
907.839995	843.811285	57.074401	49.823000
907.839998	843.810039	57.074397	49.823000
907.840003	843.808784	57.074404	49.823000
907.839998	843.807484	57.074403	49.824000
907.840001	843.806284	57.074400	49.824000
907.840002	843.805030	57.074403	49.825000
907.840001	843.803690	57.074396	49.825000
907.840000	843.802434	57.074404	49.825000
907.839999	843.801191	57.074398	49.826000
907.840003	843.799938	57.074396	49.826000
