1082.104777	863.672714	57.074402	50.114000
1082.104852	863.672935	57.074399	50.119000
1082.104850	863.674332	57.074405	50.120000
1082.104850	863.675865	57.074399	50.119000
1082.104851	863.677197	57.074399	50.119000
1082.104852	863.678476	57.074397	50.119000
1082.104850	863.679760	57.074395	50.118000
1082.104855	863.681037	57.074394	50.118000
1082.104847	863.682412	57.074402	50.117000
1082.104847	863.683690	57.074402	50.117000
1082.104847	863.684955	57.074404	50.116000
1082.104848	863.686196	57.074401	50.116000
1082.104850	863.687464	57.074398	50.115000
1082.104851	863.688714	57.074397	50.115000
1082.104846	863.689978	57.074405	50.114000
1082.104847	863.691226	57.074401	50.113000
1082.104849	863.692481	57.074396	50.112000
1082.104852	863.693732	57.074399	50.111000
1082.104849	863.694935	57.074394	50.110000
1082.104848	863.696246	57.074395	50.109000
1082.104848	863.697446	57.074398	50.108000
1082.104849	863.698702	57.074395	50.107000
1082.104847	863.699960	57.074402	50.106000
1082.104851	863.701306	57.074399	50.104000
1082.104851	863.702566	57.074395	50.103000
1082.104850	863.703820	57.074405	50.102000
1082.104849	863.705075	57.074401	50.101000
1082.104853	863.706322	57.074395	50.101000
1082.104853	863.707570	57.074400	50.100000
1082.104848	863.708832	57.074401	50.099000
1082.104851	863.710084	57.074396	50.099000
1082.104851	863.711385	57.074395	50.098000
1082.104852	863.712589	57.074397	50.098000
1082.104851	863.713842	57.074399	50.097000
1082.104848	863.715092	57.074404	50.097000
1082.104849	863.716345	57.074401	50.097000
1082.104846	863.717539	57.074406	50.097000
1082.104849	863.718791	57.074398	50.097000
1082.104849	863.720041	57.074402	50.097000
1082.104848	863.721444	57.074405	50.096000
1082.104850	863.722656	57.074398	50.096000
1082.104849	863.723898	57.074405	50.096000
1082.104850	863.725148	57.074395	50.095000
1082.104851	863.726405	57.074401	50.095000
1082.104846	863.727659	57.074401	50.095000
1082.104852	863.728911	57.074395	50.094000
1082.104850	863.730152	57.074404	50.094000
1082.104848	863.731400	57.074403	50.093000
1082.104854	863.732672	57.074394	50.093000
1082.104851	863.733868	57.074397	50.092000
1082.104848	863.735164	57.074399	50.091000
1082.104848	863.736350	57.074406	50.091000
1082.104851	863.737608	57.074399	50.091000
1082.104853	863.738867	57.074397	50.090000
