657.939338	964.677091	48.951002	60.073000
657.939366	964.677595	48.951001	60.073000
657.939363	964.678333	48.951004	60.073000
657.939334	964.682503	48.951001	60.081000
657.939317	964.686436	48.951001	60.083000
657.939321	964.691182	48.951001	60.084000
657.939324	964.695745	48.951001	60.083000
657.939320	964.699990	48.951002	60.082000
657.939326	964.705727	48.951001	60.081000
657.939321	964.710585	48.951002	60.079000
657.939331	964.715506	48.951002	60.077000
657.939337	964.720310	48.951000	60.076000
657.939328	964.724732	48.951001	60.075000
657.939330	964.729543	48.951001	60.073000
657.939335	964.734442	48.951001	60.071000
657.939329	964.739073	48.951001	60.068000
657.939333	964.744322	48.951000	60.066000
657.939336	964.749927	48.951000	60.065000
657.939338	964.754156	48.951002	60.065000
657.939341	964.759059	48.951001	60.068000
657.939334	964.763805	48.951001	60.074000
657.939337	964.768589	48.951002	60.079000
657.939340	964.773484	48.951001	60.084000
657.939339	964.778203	48.951001	60.087000
657.939344	964.782450	48.951001	60.087000
657.939344	964.787255	48.951000	60.085000
657.939347	964.792037	48.951001	60.081000
657.939345	964.796850	48.951000	60.076000
657.939350	964.801634	48.951001	60.072000
657.939347	964.806736	48.951002	60.070000
657.939348	964.811537	48.951001	60.070000
657.939354	964.816053	48.951001	60.073000
657.939351	964.820841	48.951001	60.076000
657.939354	964.825687	48.951001	60.077000
657.939354	964.830466	48.951001	60.075000
657.939356	964.835243	48.951000	60.071000
657.939356	964.840088	48.951001	60.069000
657.939356	964.845172	48.951000	60.068000
657.939358	964.850271	48.951000	60.070000
657.939362	964.855086	48.951001	60.073000
657.939363	964.859880	48.951000	60.074000
657.939361	964.864721	48.951000	60.074000
657.939359	964.869472	48.951001	60.071000
657.939360	964.874283	48.951000	60.069000
657.939362	964.878808	48.951002	60.068000
657.939361	964.883294	48.951003	60.067000
657.939360	964.888367	48.951001	60.068000
657.939358	964.893509	48.951001	60.069000
657.939364	964.897679	48.951001	60.068000
657.939363	964.902495	48.950999	60.068000
657.939361	964.907571	48.951001	60.068000
