741.347188	813.660275	48.950997	60.080000
741.352116	813.659735	48.951003	60.077000
741.386152	813.642906	48.951004	60.084000
741.458261	813.599247	48.951003	60.092000
741.533961	813.550037	48.950999	60.076000
741.601820	813.507802	48.951001	60.091000
741.669457	813.465350	48.951003	60.092000
741.737499	813.422687	48.951002	60.093000
741.805153	813.380224	48.950998	60.117000
741.873312	813.337843	48.950998	60.126000
741.932614	813.300780	48.951001	60.108000
742.000445	813.258271	48.951002	60.103000
742.067975	813.215829	48.951002	60.083000
742.136240	813.173472	48.951001	60.095000
742.203917	813.130968	48.950998	60.102000
742.271747	813.088612	48.951000	60.089000
742.343951	813.043746	48.950999	60.087000
742.411620	813.001286	48.951001	60.066000
742.479743	812.958831	48.951002	60.082000
742.547377	812.916450	48.951001	60.101000
742.615450	812.874037	48.950999	60.113000
742.683153	812.831607	48.950998	60.102000
742.746724	812.791941	48.951001	60.106000
742.814849	812.749601	48.951000	60.089000
742.882585	812.707196	48.950999	60.104000
742.950111	812.664916	48.951003	60.090000
743.018270	812.622594	48.951002	60.119000
743.086014	812.580165	48.951000	60.093000
743.154032	812.537751	48.950999	60.084000
743.229929	812.490063	48.951003	60.074000
743.289348	812.452960	48.951002	60.106000
743.357713	812.410531	48.951003	60.120000
743.425319	812.368163	48.950999	60.109000
743.493107	812.325803	48.951001	60.115000
743.561079	812.283438	48.951001	60.101000
743.628690	812.241151	48.951002	60.114000
743.701039	812.196104	48.951002	60.109000
743.764577	812.156308	48.951000	60.099000
743.832389	812.113945	48.951001	60.109000
743.904564	812.068968	48.951000	60.084000
743.972357	812.026632	48.951003	60.108000
744.040342	811.984315	48.951003	60.104000
744.103856	811.944537	48.950999	60.088000
744.171584	811.902140	48.951003	60.095000
744.239748	811.859741	48.951003	60.090000
744.303224	811.819972	48.950998	60.105000
744.370791	811.777556	48.951003	60.087000
744.438959	811.735165	48.951002	60.105000
744.515376	811.687502	48.951000	60.094000
744.583030	811.645205	48.950999	60.115000
744.650689	811.602904	48.951004	60.099000
744.718841	811.560605	48.951004	60.092000
744.786610	811.518129	48.951001	60.115000
744.854662	811.475612	48.951000	60.109000
744.913928	811.438559	48.951000	60.104000
744.981741	811.396117	48.951001	60.096000
745.053908	811.351078	48.950998	60.117000
745.117623	811.311353	48.951002	60.101000
745.185374	811.269004	48.950999	60.120000
745.257503	811.224093	48.951001	60.106000
745.325194	811.181714	48.950999	60.130000
745.393177	811.139297	48.951000	60.115000
745.461083	811.096879	48.951001	60.187000
745.524550	811.057209	48.951001	60.441000
745.592262	811.014861	48.951001	61.047000
745.660348	810.972594	48.951001	61.242000
745.728042	810.930196	48.951002	61.228000
745.796304	810.887756	48.951001	61.215000
745.863683	810.845289	48.951001	61.216000
745.940293	810.797608	48.951002	61.211000
746.007899	810.755219	48.951003	61.220000
746.076187	810.712825	48.951001	61.218000
746.143740	810.670445	48.951002	61.199000
746.211644	810.628130	48.951001	61.197000
746.270973	810.591063	48.951001	61.220000
746.338836	810.548671	48.951002	61.221000
746.406524	810.506227	48.951000	61.203000
746.474734	810.463846	48.951000	61.225000
746.542404	810.421503	48.951002	61.197000
746.610024	810.379113	48.951002	61.198000
746.682357	810.334024	48.950999	61.225000
746.750011	810.291696	48.951001	61.209000
746.822306	810.246710	48.951001	61.223000
746.889945	810.204424	48.951001	61.216000
746.949286	810.167317	48.951002	61.215000
747.017455	810.124965	48.951002	61.221000
747.085189	810.082541	48.951002	61.223000
747.157585	810.037480	48.951001	61.211000
747.221007	809.997759	48.951002	61.223000
747.288547	809.955339	48.951002	61.220000
747.356786	809.912983	48.951001	61.217000
747.424536	809.870566	48.951000	61.220000
747.492379	809.828248	48.951000	61.207000
747.560345	809.785940	48.951001	61.207000
747.632246	809.740920	48.951000	61.225000
747.696141	809.701153	48.950999	61.222000
747.767904	809.656049	48.951003	61.221000
747.831499	809.616365	48.951000	61.225000
747.899544	809.573968	48.951001	61.201000
747.967194	809.531600	48.951000	61.213000
748.035492	809.489281	48.951000	61.215000
748.103051	809.446817	48.951000	61.198000
748.179352	809.399174	48.951002	61.226000
748.243059	809.359391	48.951002	61.224000
748.310797	809.316980	48.951000	61.210000
748.378830	809.274594	48.951000	61.228000
748.446533	809.232252	48.951001	61.226000
748.509883	809.192554	48.951001	61.218000
748.578179	809.150231	48.951001	61.205000
748.641624	809.110531	48.951002	61.205000
748.709218	809.068152	48.951003	61.219000
748.777400	809.025822	48.951001	61.208000
748.845192	808.983430	48.950999	61.197000
748.921685	808.935620	48.951001	61.242000
748.993770	808.890615	48.951001	61.218000
749.057260	808.850898	48.951002	61.217000
749.120906	808.811172	48.951001	61.212000
749.188572	808.768807	48.951002	61.212000
749.256737	808.726448	48.951001	61.215000
749.324337	808.684039	48.951001	61.221000
749.392212	808.641726	48.951000	61.227000
749.456186	808.602049	48.951000	61.212000
749.523786	808.559675	48.951000	61.228000
749.591541	808.517239	48.951002	61.210000
749.667839	808.469524	48.951001	61.217000
749.731440	808.429800	48.951002	61.211000
749.799571	808.387457	48.951003	61.209000
749.867157	808.345081	48.951001	61.208000
749.935224	808.302677	48.951000	61.215000
750.002985	808.260350	48.950999	61.212000
750.048480	808.233534	48.951002	61.216000
