749.815960	782.409144	59.974000
749.815958	782.391527	59.984000
749.815961	782.390325	59.985000
749.815959	782.389062	59.987000
749.815958	782.387716	59.989000
749.815960	782.386520	59.990000
749.815961	782.385263	59.992000
749.815957	782.384008	59.994000
749.815959	782.382745	59.995000
749.815958	782.381496	59.997000
749.815959	782.380245	59.998000
749.815955	782.378930	59.999000
749.815958	782.377736	60.000000
749.815958	782.376485	60.001000
749.815959	782.375238	60.001000
749.815962	782.373888	60.001000
749.815956	782.372724	60.001000
749.815958	782.371465	60.000000
749.815953	782.370216	59.999000
749.815958	782.368966	59.997000
749.815960	782.367658	59.995000
749.815961	782.366365	59.993000
749.815959	782.365122	59.990000
749.815962	782.363864	59.988000
749.815960	782.362616	59.986000
749.815961	782.361361	59.984000
749.815957	782.360108	59.982000
749.815957	782.358851	59.980000
749.815957	782.357596	59.979000
749.815960	782.356350	59.978000
749.815960	782.355048	59.978000
749.815961	782.353848	59.977000
749.815963	782.352596	59.977000
749.815963	782.351293	59.978000
749.815962	782.350139	59.978000
749.815959	782.348841	59.979000
749.815961	782.347541	59.980000
749.815959	782.346290	59.981000
749.815958	782.345032	59.982000
749.815963	782.343790	59.984000
749.815966	782.342537	59.985000
749.815962	782.341290	59.987000
749.815961	782.340030	59.988000
749.815961	782.338775	59.990000
749.815958	782.337520	59.992000
749.815960	782.336277	59.994000
749.815961	782.335030	59.996000
749.815963	782.333783	59.998000
749.815961	782.332529	60.000000
749.815960	782.331268	60.002000
749.815960	782.330021	60.005000
749.815964	782.328776	60.007000
749.815959	782.327470	60.010000
749.815960	782.326220	60.012000
749.815960	782.324969	60.015000
749.815961	782.323722	60.017000
749.815958	782.322423	60.020000
749.815960	782.321220	60.022000
749.815960	782.319971	60.024000
749.815962	782.318711	60.027000
749.815960	782.317460	60.029000
749.815960	782.316218	60.032000
749.815961	782.314975	60.034000
749.815960	782.313667	60.036000
749.815958	782.312469	60.039000
749.815961	782.311214	60.041000
749.815961	782.309968	60.043000
749.815955	782.308659	60.044000
749.815959	782.307364	60.046000
749.815960	782.306116	60.047000
749.815958	782.304861	60.048000
749.815958	782.303614	60.049000
749.815958	782.302316	60.050000
749.815963	782.301120	60.050000
749.815961	782.299867	60.050000
749.815961	782.298603	60.050000
749.815957	782.297355	60.049000
749.815961	782.296117	60.049000
749.815960	782.294861	60.048000
749.815960	782.293613	60.047000
749.815958	782.292362	60.046000
749.815963	782.291155	60.046000
749.815960	782.289859	60.045000
749.815957	782.288506	60.045000
749.815957	782.287308	60.046000
749.815962	782.286060	60.046000
749.815960	782.284805	60.047000
749.815960	782.283558	60.048000
749.815960	782.282312	60.049000
749.815957	782.281060	60.050000
749.815959	782.279809	60.050000
749.815959	782.278546	60.050000
749.815964	782.277301	60.050000
749.815959	782.276007	60.049000
749.815957	782.274810	60.047000
749.815957	782.273554	60.045000
749.815962	782.272308	60.043000
749.815964	782.271058	60.040000
749.815961	782.269804	60.036000
749.815960	782.268451	60.032000
749.815957	782.267254	60.028000
749.815960	782.266005	60.024000
749.815959	782.264759	60.020000
749.815958	782.263508	60.017000
749.815957	782.262256	60.014000
749.815962	782.260963	60.012000
749.815959	782.259706	60.010000
749.815962	782.258498	60.010000
749.815958	782.257241	60.009000
749.815959	782.256007	60.009000
749.815956	782.254756	60.009000
749.815958	782.253505	60.010000
749.815960	782.252251	60.010000
749.815961	782.251049	60.010000
749.815957	782.249752	60.011000
749.815960	782.248444	60.010000
749.815961	782.247201	60.010000
749.815961	782.245956	60.009000
749.815958	782.244704	60.007000
749.815958	782.243452	60.005000
749.815960	782.242153	60.003000
749.815960	782.240954	60.000000
749.815960	782.239704	59.997000
749.815959	782.238391	59.994000
749.815960	782.237195	59.991000
749.815962	782.235899	59.988000
749.815960	782.234705	59.985000
749.815960	782.233457	59.982000
749.815958	782.232245	59.980000
749.815962	782.230995	59.978000
749.815965	782.229600	59.976000
749.815960	782.228388	59.975000
749.815961	782.227152	59.975000
749.815959	782.225854	59.974000
749.815959	782.224598	59.975000
749.815962	782.223349	59.975000
749.815958	782.222054	59.976000
749.815962	782.220854	59.977000
749.815961	782.219597	59.978000
749.815961	782.218342	59.979000
749.815958	782.217095	59.980000
749.815963	782.215848	59.982000
749.815963	782.214605	59.983000
749.815959	782.213348	59.985000
749.815959	782.212101	59.987000
749.815961	782.210793	59.989000
749.815962	782.209545	59.990000
749.815960	782.208295	59.992000
749.815958	782.207048	59.994000
749.815958	782.205797	59.996000
749.815962	782.204548	59.998000
749.815960	782.203293	60.001000
749.815963	782.202047	60.003000
749.815958	782.200798	60.005000
749.815960	782.199546	60.007000
749.815961	782.198293	60.010000
749.815959	782.197040	60.012000
749.815959	782.195800	60.014000
749.815961	782.194598	60.017000
749.815960	782.193302	60.019000
749.815961	782.191946	60.022000
749.815961	782.190740	60.024000
749.815961	782.189496	60.026000
749.815958	782.188246	60.028000
749.815957	782.186997	60.031000
749.815960	782.185745	60.033000
749.815957	782.184391	60.035000
749.815962	782.183197	60.037000
749.815960	782.181998	60.038000
749.815960	782.180746	60.040000
749.815960	782.179446	60.041000
749.815962	782.178238	60.042000
749.815961	782.176991	60.043000
749.815962	782.175744	60.043000
749.815963	782.174497	60.043000
749.815957	782.173241	60.042000
749.815959	782.171891	60.041000
749.815959	782.170683	60.039000
749.815964	782.169438	60.036000
749.815957	782.168193	60.034000
749.815956	782.166936	60.031000
749.815956	782.165691	60.028000
749.815960	782.164440	60.025000
749.815962	782.163192	60.023000
749.815960	782.161944	60.021000
749.815957	782.160696	60.019000
749.815958	782.159437	60.017000
749.815961	782.158136	60.016000
749.815960	782.156934	60.015000
749.815961	782.155694	60.015000
749.815960	782.154447	60.014000
749.815961	782.153194	60.014000
749.815962	782.151890	60.013000
749.815961	782.150638	60.012000
749.815957	782.149388	60.011000
749.815957	782.148137	60.010000
749.815959	782.146886	60.009000
749.815960	782.145642	60.008000
749.815960	782.144389	60.006000
749.815962	782.143136	60.005000
749.815959	782.141842	60.003000
749.815960	782.140644	60.002000
749.815957	782.139389	60.001000
749.815959	782.138130	60.000000
749.815960	782.136885	59.999000
749.815957	782.135692	59.999000
749.815961	782.134439	59.999000
749.815958	782.133092	59.999000
749.815961	782.131838	60.000000
749.815960	782.130584	60.001000
749.815962	782.129343	60.003000
749.815959	782.128087	60.004000
749.815959	782.126840	60.006000
749.815956	782.125594	60.007000
749.815963	782.124339	60.009000
749.815958	782.123040	60.012000
749.815958	782.121841	60.014000
749.815959	782.120590	60.016000
749.815960	782.119337	60.018000
749.815958	782.118081	60.020000
749.815957	782.116880	60.022000
749.815961	782.115594	60.024000
749.815959	782.114242	60.027000
749.815960	782.113040	60.029000
749.815961	782.111787	60.031000
749.815962	782.110533	60.033000
749.815961	782.109285	60.035000
749.815961	782.107983	60.037000
749.815957	782.106787	60.038000
749.815959	782.105536	60.040000
749.815961	782.104290	60.041000
749.815962	782.103036	60.043000
749.815959	782.101791	60.044000
749.815958	782.100545	60.044000
749.815961	782.099288	60.045000
749.815958	782.098030	60.045000
749.815961	782.096785	60.045000
749.815961	782.095432	60.044000
749.815962	782.094240	60.043000
749.815959	782.092993	60.041000
749.815961	782.091688	60.039000
749.815962	782.090484	60.037000
749.815960	782.089236	60.034000
749.815959	782.087939	60.031000
749.815962	782.086634	60.028000
749.815964	782.085491	60.025000
749.815962	782.084236	60.022000
749.815961	782.082984	60.019000
749.815957	782.081690	60.017000
749.815958	782.080486	60.014000
749.815959	782.079234	60.012000
749.815961	782.077979	60.011000
749.815961	782.076684	60.010000
749.815961	782.075392	60.008000
749.815962	782.074191	60.007000
749.815962	782.072939	60.007000
749.815959	782.071684	60.006000
749.815962	782.070438	60.006000
749.815961	782.069184	60.006000
749.815959	782.067934	60.006000
749.815965	782.066637	60.006000
749.815960	782.065442	60.006000
749.815961	782.064188	60.007000
749.815958	782.062943	60.007000
749.815961	782.061643	60.007000
749.815960	782.060442	60.008000
749.815961	782.059180	60.008000
749.815962	782.057927	60.009000
749.815961	782.056533	60.010000
749.815956	782.055390	60.010000
749.815962	782.054137	60.010000
749.815961	782.052894	60.011000
749.815961	782.051637	60.011000
749.815959	782.050383	60.010000
749.815958	782.049131	60.010000
749.815958	782.047886	60.009000
749.815960	782.046634	60.008000
749.815962	782.045390	60.006000
749.815959	782.044139	60.003000
749.815959	782.042890	60.000000
